610242475465,-0.01805,-0.02355,0.02193,-0.06490,0.71200,0.01037,0.69910,0.00552,0.01298,0.20237,
610342574494,-0.01970,-0.02179,0.04400,-0.06511,0.71658,0.03437,0.69361,-0.04700,0.06742,0.20460,
610442523432,-0.02477,-0.01736,0.06458,-0.06966,0.70722,0.04679,0.70199,-0.02833,0.09135,0.24854,
610542472494,-0.02747,-0.01696,0.09037,-0.08292,0.71339,0.06890,0.69242,-0.04232,0.03631,0.28432,
610642421494,-0.02972,-0.01885,0.11481,-0.11587,0.72215,0.08701,0.67639,-0.05981,0.08521,0.23097,
610742520494,-0.03471,-0.01482,0.13442,-0.13005,0.72329,0.08719,0.67256,-0.06829,0.07578,0.16703,
610842469494,-0.03788,-0.01121,0.14660,-0.12289,0.73641,0.08478,0.65986,-0.03614,0.09802,0.10406,
610942418455,-0.04036,-0.00409,0.15189,-0.10707,0.74262,0.06434,0.65796,-0.00301,0.05205,0.02658,
611042517460,-0.03885,-0.00246,0.14999,-0.09838,0.74304,0.04067,0.66073,0.03172,0.00038,-0.03553,
611142466465,-0.03471,-0.00138,0.14545,-0.08351,0.73877,0.01531,0.66859,0.07762,-0.01765,-0.03852,
611242415465,-0.02874,-0.00296,0.13874,-0.07090,0.73559,-0.00986,0.67363,0.07189,-0.05830,-0.11014,
611342514494,-0.02345,-0.00289,0.12724,-0.04094,0.72115,-0.04463,0.69013,0.12599,-0.03468,-0.10219,
611442463432,-0.01635,-0.00897,0.11789,-0.00764,0.71405,-0.07032,0.69651,0.07259,-0.14647,-0.09226,
611542412493,-0.01416,-0.02570,0.10604,-0.00360,0.70132,-0.07715,0.70865,0.03190,-0.16505,-0.09308,
611642361493,-0.00921,-0.03998,0.09972,-0.01135,0.69504,-0.07401,0.71506,0.08659,-0.11005,-0.02878,
611742460493,-0.00421,-0.05130,0.09662,-0.00947,0.69537,-0.07355,0.71482,0.05669,-0.09882,-0.00892,
611842409465,-0.00547,-0.06161,0.09548,-0.00062,0.68650,-0.07637,0.72311,-0.00942,-0.08373,0.00866,
611942358493,-0.00897,-0.07014,0.10011,-0.00713,0.67317,-0.06868,0.73626,0.00011,-0.05039,0.11226,
612042457432,-0.01694,-0.07342,0.11184,0.01138,0.67792,-0.07258,0.73146,-0.02951,0.03119,0.10753,
612142406508,-0.02038,-0.06807,0.12478,0.02657,0.68455,-0.06427,0.72565,-0.00142,0.09530,0.15943,
612242355436,-0.02319,-0.05589,0.14066,0.04766,0.69520,-0.06490,0.71430,-0.00823,0.14415,0.17883,
612342306927,-0.02718,-0.04203,0.15887,0.06784,0.70878,-0.06726,0.69893,0.00061,0.14913,0.17214,
612442403503,-0.02807,-0.02705,0.17383,0.07771,0.71704,-0.06510,0.68962,0.03265,0.15874,0.13783,
612542352493,-0.02783,-0.01328,0.18431,0.07993,0.72444,-0.06495,0.68160,0.02162,0.13813,0.06303,
612642301465,-0.02681,0.00084,0.18629,0.09059,0.72192,-0.05699,0.68365,0.02812,0.13228,-0.00576,
612742400460,-0.02318,0.00904,0.18408,0.07832,0.72113,-0.05870,0.68585,0.05455,0.05000,-0.02546,
612842349493,-0.01856,0.01329,0.17607,0.06551,0.71646,-0.06091,0.69187,0.04935,0.02856,-0.09893,
612942298493,-0.01381,0.01391,0.16662,0.05110,0.71624,-0.06133,0.69328,0.02994,-0.01272,-0.09016,
613042247493,-0.01284,0.01136,0.15302,0.04797,0.71035,-0.05520,0.70004,-0.00570,-0.06295,-0.15469,
